SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
AL11AA0003,05/12/2012 18:00,,0.2,,,107975,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL11AA0003,05/12/2012 18:00,,0.6,,,107939,UG/L,ZINC TOTAL,ZINC TOTAL,P
AL11AA0003,23/01/2013 15:30,,392,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL11AA0003,23/01/2013 15:30,,2.4,,,107941,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL11AA0003,23/01/2013 15:30,,39.8,,,107905,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL11AA0003,23/01/2013 15:30,,0.074,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.079,,,107965,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.084,,,107929,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
AL11AA0003,23/01/2013 15:30,,0.59,,,107942,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.62,,,107906,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL11AA0003,23/01/2013 15:30,,244,,,107944,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
AL11AA0003,23/01/2013 15:30,,253,,,107908,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
AL11AA0003,23/01/2013 15:30,,0.001,,,107945,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.003,,,107909,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL11AA0003,23/01/2013 15:30,L,0.001,0.001,,107946,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.002,,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
AL11AA0003,23/01/2013 15:30,,122,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
AL11AA0003,23/01/2013 15:30,,132,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
AL11AA0003,23/01/2013 15:30,,0.007,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.009,,,107911,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL11AA0003,23/01/2013 15:30,,85.3,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL11AA0003,23/01/2013 15:30,,3.18,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.116,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL11AA0003,23/01/2013 15:30,,9.15,,,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.05,,,107950,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.42,,,107914,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL11AA0003,23/01/2013 15:30,,0.052,,,107949,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.075,,,107913,UG/L,COBALT TOTAL,COBALT TOTAL,P
AL11AA0003,23/01/2013 15:30,,1260,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL11AA0003,23/01/2013 15:30,,0.83,,,107952,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.89,,,107916,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL11AA0003,23/01/2013 15:30,,0.795,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.13,,,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.002,,,107954,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
AL11AA0003,23/01/2013 15:30,,0.013,,,107918,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
AL11AA0003,23/01/2013 15:30,,4.8,,,107953,UG/L,IRON DISSOLVED,FER DISSOUS,P
AL11AA0003,23/01/2013 15:30,,69.8,,,107917,UG/L,IRON TOTAL,FER TOTAL,P
AL11AA0003,23/01/2013 15:30,,0.009,,,107955,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.045,,,107919,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
AL11AA0003,23/01/2013 15:30,,0.014,,,107961,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.054,,,107925,UG/L,LEAD TOTAL,PLOMB TOTAL,P
AL11AA0003,23/01/2013 15:30,,33.5,,,107956,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL11AA0003,23/01/2013 15:30,,35.1,,,107920,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL11AA0003,23/01/2013 15:30,,48.6,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL11AA0003,23/01/2013 15:30,,24.8,,,107957,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
AL11AA0003,23/01/2013 15:30,,28.9,,,107921,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
AL11AA0003,23/01/2013 15:30,,1.32,,,107958,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
AL11AA0003,23/01/2013 15:30,,1.38,,,107922,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
AL11AA0003,23/01/2013 15:30,,0.85,,,107960,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.94,,,107924,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
AL11AA0003,23/01/2013 15:30,,0.013,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL11AA0003,23/01/2013 15:30,,1.3,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL11AA0003,23/01/2013 15:30,,8.17,,,10301,PH,PH,PH,P
AL11AA0003,23/01/2013 15:30,,7.76,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL11AA0003,23/01/2013 15:30,,0.007,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL11AA0003,23/01/2013 15:30,,0.003,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL11AA0003,23/01/2013 15:30,,3.41,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
AL11AA0003,23/01/2013 15:30,,1.6,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL11AA0003,23/01/2013 15:30,,2.1,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL11AA0003,23/01/2013 15:30,,0.775,,,107964,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.862,,,107928,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
AL11AA0003,23/01/2013 15:30,,0.82,,,107966,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.86,,,107930,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
AL11AA0003,23/01/2013 15:30,,0.001,,,107940,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.002,,,107904,UG/L,SILVER TOTAL,ARGENT TOTAL,P
AL11AA0003,23/01/2013 15:30,,148,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
AL11AA0003,23/01/2013 15:30,,1260,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL11AA0003,23/01/2013 15:30,,811,,,107968,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
AL11AA0003,23/01/2013 15:30,,820,,,107932,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
AL11AA0003,23/01/2013 15:30,,275,,,108312,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.007,,,107970,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.006,,,107934,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
AL11AA0003,23/01/2013 15:30,,1.8,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL11AA0003,23/01/2013 15:30,,2.03,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL11AA0003,23/01/2013 15:30,,3.53,,,107971,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
AL11AA0003,23/01/2013 15:30,,3.6,,,107935,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
AL11AA0003,23/01/2013 15:30,,0.262,,,107972,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.377,,,107936,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
AL11AA0003,23/01/2013 15:30,,0.4,,,107975,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL11AA0003,23/01/2013 15:30,,0.6,,,107939,UG/L,ZINC TOTAL,ZINC TOTAL,P
AL11AA0003,28/02/2013 16:05,,263,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL11AA0003,28/02/2013 16:05,,5.4,,,107941,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL11AA0003,28/02/2013 16:05,,133,,,107905,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL11AA0003,28/02/2013 16:05,,0.017,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.074,,,107965,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.085,,,107929,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
AL11AA0003,28/02/2013 16:05,,0.57,,,107942,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.67,,,107906,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL11AA0003,28/02/2013 16:05,,118,,,107944,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
AL11AA0003,28/02/2013 16:05,,125,,,107908,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
AL11AA0003,28/02/2013 16:05,,0.004,,,107945,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.013,,,107909,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL11AA0003,28/02/2013 16:05,L,0.001,0.001,,107946,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.003,,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
AL11AA0003,28/02/2013 16:05,,73.6,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
AL11AA0003,28/02/2013 16:05,,68.2,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
AL11AA0003,28/02/2013 16:05,,0.008,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.013,,,107911,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL11AA0003,28/02/2013 16:05,,55.5,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL11AA0003,28/02/2013 16:05,,2.93,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.211,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL11AA0003,28/02/2013 16:05,,6.18,,,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.06,,,107950,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.23,,,107914,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL11AA0003,28/02/2013 16:05,,0.046,,,107949,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.136,,,107913,UG/L,COBALT TOTAL,COBALT TOTAL,P
AL11AA0003,28/02/2013 16:05,,795,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL11AA0003,28/02/2013 16:05,,0.97,,,107952,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL11AA0003,28/02/2013 16:05,,1.2,,,107916,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL11AA0003,28/02/2013 16:05,,0.336,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.12,,,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.003,,,107954,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
AL11AA0003,28/02/2013 16:05,,0.049,,,107918,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
AL11AA0003,28/02/2013 16:05,,11,,,107953,UG/L,IRON DISSOLVED,FER DISSOUS,P
AL11AA0003,28/02/2013 16:05,,246,,,107917,UG/L,IRON TOTAL,FER TOTAL,P
AL11AA0003,28/02/2013 16:05,,0.02,,,107955,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.189,,,107919,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
AL11AA0003,28/02/2013 16:05,,0.049,,,107961,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.202,,,107925,UG/L,LEAD TOTAL,PLOMB TOTAL,P
AL11AA0003,28/02/2013 16:05,,22.1,,,107956,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL11AA0003,28/02/2013 16:05,,21.5,,,107920,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL11AA0003,28/02/2013 16:05,,29.9,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL11AA0003,28/02/2013 16:05,,4.54,,,107957,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
AL11AA0003,28/02/2013 16:05,,9.74,,,107921,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
AL11AA0003,28/02/2013 16:05,,0.99,,,107958,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.952,,,107922,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
AL11AA0003,28/02/2013 16:05,,0.7,,,107960,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.92,,,107924,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
AL11AA0003,28/02/2013 16:05,,0.033,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL11AA0003,28/02/2013 16:05,,0.512,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL11AA0003,28/02/2013 16:05,,8.42,,,10301,PH,PH,PH,P
AL11AA0003,28/02/2013 16:05,,8.21,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL11AA0003,28/02/2013 16:05,,0.018,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL11AA0003,28/02/2013 16:05,,0.003,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL11AA0003,28/02/2013 16:05,,2.58,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
AL11AA0003,28/02/2013 16:05,,6.6,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL11AA0003,28/02/2013 16:05,,7.8,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL11AA0003,28/02/2013 16:05,,0.479,,,107964,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.711,,,107928,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
AL11AA0003,28/02/2013 16:05,,1.05,,,107966,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
AL11AA0003,28/02/2013 16:05,,1.02,,,107930,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
AL11AA0003,28/02/2013 16:05,,0.001,,,107940,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.001,,,107904,UG/L,SILVER TOTAL,ARGENT TOTAL,P
AL11AA0003,28/02/2013 16:05,,81.4,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
AL11AA0003,28/02/2013 16:05,,778,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL11AA0003,28/02/2013 16:05,,529,,,107968,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
AL11AA0003,28/02/2013 16:05,,525,,,107932,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
AL11AA0003,28/02/2013 16:05,,150,,,108312,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.006,,,107970,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.009,,,107934,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
AL11AA0003,28/02/2013 16:05,,6,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL11AA0003,28/02/2013 16:05,,7.68,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL11AA0003,28/02/2013 16:05,,2.43,,,107971,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
AL11AA0003,28/02/2013 16:05,,2.43,,,107935,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
AL11AA0003,28/02/2013 16:05,,0.225,,,107972,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
AL11AA0003,28/02/2013 16:05,,0.54,,,107936,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
AL11AA0003,28/02/2013 16:05,,0.3,,,107975,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL11AA0003,28/02/2013 16:05,,1.2,,,107939,UG/L,ZINC TOTAL,ZINC TOTAL,P
AL11AA0003,24/04/2013 15:30,,152,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL11AA0003,24/04/2013 15:30,,22,,,107941,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL11AA0003,24/04/2013 15:30,,1840,,,107905,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL11AA0003,24/04/2013 15:30,,0.021,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL11AA0003,24/04/2013 15:30,,0.099,,,107965,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
AL11AA0003,24/04/2013 15:30,,0.13,,,107929,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
AL11AA0003,24/04/2013 15:30,,0.44,,,107942,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
AL11AA0003,24/04/2013 15:30,,1.63,,,107906,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL11AA0003,24/04/2013 15:30,,92.7,,,107944,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
AL11AA0003,24/04/2013 15:30,,173,,,107908,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
AL11AA0003,24/04/2013 15:30,,0.002,,,107945,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL11AA0003,24/04/2013 15:30,,0.138,,,107909,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL11AA0003,24/04/2013 15:30,,0.001,,,107946,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
AL11AA0003,24/04/2013 15:30,,0.031,,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
AL11AA0003,24/04/2013 15:30,,23.9,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
AL11AA0003,24/04/2013 15:30,,24.8,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
AL11AA0003,24/04/2013 15:30,,0.008,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL11AA0003,24/04/2013 15:30,,0.086,,,107911,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL11AA0003,24/04/2013 15:30,,33.3,,,109109,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL11AA0003,24/04/2013 15:30,,2.35,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL11AA0003,24/04/2013 15:30,,3.32,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL11AA0003,24/04/2013 15:30,,1.6,,,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL11AA0003,24/04/2013 15:30,,0.07,,,107950,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
AL11AA0003,24/04/2013 15:30,,2.19,,,107914,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL11AA0003,24/04/2013 15:30,,0.053,,,107949,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL11AA0003,24/04/2013 15:30,,1.37,,,107913,UG/L,COBALT TOTAL,COBALT TOTAL,P
AL11AA0003,24/04/2013 15:30,,342,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL11AA0003,24/04/2013 15:30,,0.88,,,107952,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL11AA0003,24/04/2013 15:30,,4.27,,,107916,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL11AA0003,24/04/2013 15:30,,0.029,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL11AA0003,24/04/2013 15:30,L,0.01,0.01,,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL11AA0003,24/04/2013 15:30,,0.008,,,107954,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
AL11AA0003,24/04/2013 15:30,,0.65,,,107918,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
AL11AA0003,24/04/2013 15:30,,20.7,,,107953,UG/L,IRON DISSOLVED,FER DISSOUS,P
AL11AA0003,24/04/2013 15:30,,3000,,,107917,UG/L,IRON TOTAL,FER TOTAL,P
AL11AA0003,24/04/2013 15:30,,0.051,,,107955,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
AL11AA0003,24/04/2013 15:30,,2.9,,,107919,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
AL11AA0003,24/04/2013 15:30,,0.029,,,107961,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL11AA0003,24/04/2013 15:30,,2.37,,,107925,UG/L,LEAD TOTAL,PLOMB TOTAL,P
AL11AA0003,24/04/2013 15:30,,10.2,,,107956,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL11AA0003,24/04/2013 15:30,,12.9,,,107920,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL11AA0003,24/04/2013 15:30,,14.9,,,109111,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL11AA0003,24/04/2013 15:30,,4.1,,,107957,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
AL11AA0003,24/04/2013 15:30,,102,,,107921,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
AL11AA0003,24/04/2013 15:30,,0.847,,,107958,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
AL11AA0003,24/04/2013 15:30,,0.598,,,107922,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
AL11AA0003,24/04/2013 15:30,,0.6,,,107960,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
AL11AA0003,24/04/2013 15:30,,4.15,,,107924,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
AL11AA0003,24/04/2013 15:30,,0.429,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL11AA0003,24/04/2013 15:30,,0.228,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL11AA0003,24/04/2013 15:30,,8.3,,,10301,PH,PH,PH,P
AL11AA0003,24/04/2013 15:30,,8.33,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL11AA0003,24/04/2013 15:30,,0.185,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL11AA0003,24/04/2013 15:30,,0.005,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL11AA0003,24/04/2013 15:30,,1.4,,,109110,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,P
AL11AA0003,24/04/2013 15:30,,213,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL11AA0003,24/04/2013 15:30,,231,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL11AA0003,24/04/2013 15:30,,0.298,,,107964,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
AL11AA0003,24/04/2013 15:30,,4.44,,,107928,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
AL11AA0003,24/04/2013 15:30,,0.33,,,107966,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
AL11AA0003,24/04/2013 15:30,,0.45,,,107930,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
