SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
MA05KH0001,16/09/2009 11:00,,1.04,,,97516,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
MA05KH0001,16/09/2009 11:00,,1.05,,,97982,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
MA05KH0001,16/09/2009 11:00,,1.74,,,97518,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
MA05KH0001,16/09/2009 11:00,,0.186,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
MA05KH0001,16/09/2009 11:00,,0.184,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
MA05KH0001,16/09/2009 11:00,,0.438,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
MA05KH0001,16/09/2009 11:00,,0.345,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
MA05KH0001,16/09/2009 11:00,,8.68,,,10301,PH,PH,PH,P
MA05KH0001,16/09/2009 11:00,,8.68,,,10301,PH,PH,PH,P
MA05KH0001,16/09/2009 11:00,,8.3,,,10301,PH,PH,PH,P
MA05KH0001,16/09/2009 11:00,,0.045,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
MA05KH0001,16/09/2009 11:00,,0.042,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
MA05KH0001,16/09/2009 11:00,,0.008,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
MA05KH0001,16/09/2009 11:00,,0.006,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
MA05KH0001,16/09/2009 11:00,,2.37,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
MA05KH0001,16/09/2009 11:00,,29,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
MA05KH0001,16/09/2009 11:00,,28.6,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
MA05KH0001,16/09/2009 11:00,,33.4,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
MA05KH0001,16/09/2009 11:00,,33.2,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
MA05KH0001,16/09/2009 11:00,,1.01,,,97985,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
MA05KH0001,16/09/2009 11:00,,1.78,,,97521,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
MA05KH0001,16/09/2009 11:00,,0.22,,,97987,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
MA05KH0001,16/09/2009 11:00,,0.22,,,97523,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
MA05KH0001,16/09/2009 11:00,<,0.001,0.001,,97962,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
MA05KH0001,16/09/2009 11:00,,0.004,,,97997,UG/L,SILVER TOTAL,ARGENT TOTAL,P
MA05KH0001,16/09/2009 11:00,,15.2,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
MA05KH0001,16/09/2009 11:00,,365,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
MA05KH0001,16/09/2009 11:00,,359,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
MA05KH0001,16/09/2009 11:00,,323,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
MA05KH0001,16/09/2009 11:00,,272,,,97989,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
MA05KH0001,16/09/2009 11:00,,273,,,97525,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
MA05KH0001,16/09/2009 11:00,,47.6,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
MA05KH0001,16/09/2009 11:00,,0.009,,,97991,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
MA05KH0001,16/09/2009 11:00,,0.015,,,97527,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
MA05KH0001,16/09/2009 11:00,,20.8,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
MA05KH0001,16/09/2009 11:00,,19.8,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
MA05KH0001,16/09/2009 11:00,,22.6,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
MA05KH0001,16/09/2009 11:00,,0.668,,,97992,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
MA05KH0001,16/09/2009 11:00,,0.709,,,97528,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
MA05KH0001,16/09/2009 11:00,,0.599,,,97993,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
MA05KH0001,16/09/2009 11:00,,1.43,,,97529,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
MA05KH0001,16/09/2009 11:00,,0.2,,,97996,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
MA05KH0001,16/09/2009 11:00,,2.28,,,97532,UG/L,ZINC TOTAL,ZINC TOTAL,P
MA05KH0001,21/10/2009 10:00,,142,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
MA05KH0001,21/10/2009 10:00,,6,,,97963,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
MA05KH0001,21/10/2009 10:00,,602,,,97998,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
MA05KH0001,21/10/2009 10:00,,0.018,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.017,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.13,,,97986,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.122,,,97522,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
MA05KH0001,21/10/2009 10:00,,0.86,,,97964,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
MA05KH0001,21/10/2009 10:00,,1.23,,,97999,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
MA05KH0001,21/10/2009 10:00,,69.8,,,97966,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
MA05KH0001,21/10/2009 10:00,,79.4,,,97502,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
MA05KH0001,21/10/2009 10:00,,0.001,,,97967,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.034,,,97503,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
MA05KH0001,21/10/2009 10:00,<,0.001,0.001,,97968,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.008,,,97504,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
MA05KH0001,21/10/2009 10:00,,27.3,,,97965,UG/L,BORON DISSOLVED,BORE DISSOUS,P
MA05KH0001,21/10/2009 10:00,,27.7,,,97501,UG/L,BORON TOTAL,BORE TOTAL,P
MA05KH0001,21/10/2009 10:00,,0.021,,,97969,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.03,,,97505,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
MA05KH0001,21/10/2009 10:00,,40.5,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
MA05KH0001,21/10/2009 10:00,,6.49,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
MA05KH0001,21/10/2009 10:00,,6.41,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
MA05KH0001,21/10/2009 10:00,,1.91,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
MA05KH0001,21/10/2009 10:00,,1.73,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
MA05KH0001,21/10/2009 10:00,,7.76,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.029,,,97972,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
MA05KH0001,21/10/2009 10:00,,1.01,,,97508,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
MA05KH0001,21/10/2009 10:00,,0.056,,,97971,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.43,,,97507,UG/L,COBALT TOTAL,COBALT TOTAL,P
MA05KH0001,21/10/2009 10:00,,362,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
MA05KH0001,21/10/2009 10:00,,1.03,,,97974,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
MA05KH0001,21/10/2009 10:00,,1.66,,,97510,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
MA05KH0001,21/10/2009 10:00,,0.022,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.02,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.13,,,97958,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.005,,,97976,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
MA05KH0001,21/10/2009 10:00,,0.193,,,97512,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
MA05KH0001,21/10/2009 10:00,,8.5,,,97975,UG/L,IRON DISSOLVED,FER DISSOUS,P
MA05KH0001,21/10/2009 10:00,,966,,,97511,UG/L,IRON TOTAL,FER TOTAL,P
MA05KH0001,21/10/2009 10:00,,0.022,,,97977,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.57,,,97513,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
MA05KH0001,21/10/2009 10:00,,0.025,,,97983,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.476,,,97519,UG/L,LEAD TOTAL,PLOMB TOTAL,P
MA05KH0001,21/10/2009 10:00,,10.6,,,97978,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
MA05KH0001,21/10/2009 10:00,,11.2,,,97514,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
MA05KH0001,21/10/2009 10:00,,16.4,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
MA05KH0001,21/10/2009 10:00,,2.72,,,97979,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
MA05KH0001,21/10/2009 10:00,,22.8,,,97515,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
MA05KH0001,21/10/2009 10:00,,1.21,,,97980,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
MA05KH0001,21/10/2009 10:00,,1.16,,,97516,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
MA05KH0001,21/10/2009 10:00,,1.08,,,97982,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
MA05KH0001,21/10/2009 10:00,,2.09,,,97518,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
MA05KH0001,21/10/2009 10:00,,0.222,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
MA05KH0001,21/10/2009 10:00,,0.199,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
MA05KH0001,21/10/2009 10:00,,0.394,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.333,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
MA05KH0001,21/10/2009 10:00,,8.18,,,10301,PH,PH,PH,P
MA05KH0001,21/10/2009 10:00,,6.98,,,10301,PH,PH,PH,P
MA05KH0001,21/10/2009 10:00,,6.98,,,109026,PH,PH (FIELD),PH (TERRAIN),P
MA05KH0001,21/10/2009 10:00,,0.055,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
MA05KH0001,21/10/2009 10:00,,0.042,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
MA05KH0001,21/10/2009 10:00,,0.008,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.006,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
MA05KH0001,21/10/2009 10:00,,2.35,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
MA05KH0001,21/10/2009 10:00,,40.4,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
MA05KH0001,21/10/2009 10:00,,39.6,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
MA05KH0001,21/10/2009 10:00,,46.8,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
MA05KH0001,21/10/2009 10:00,,45.2,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
MA05KH0001,21/10/2009 10:00,,0.87,,,97985,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
MA05KH0001,21/10/2009 10:00,,2.15,,,97521,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
MA05KH0001,21/10/2009 10:00,,0.23,,,97987,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.22,,,97523,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
MA05KH0001,21/10/2009 10:00,<,0.001,0.001,,97962,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.005,,,97997,UG/L,SILVER TOTAL,ARGENT TOTAL,P
MA05KH0001,21/10/2009 10:00,,16.3,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
MA05KH0001,21/10/2009 10:00,,399,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
MA05KH0001,21/10/2009 10:00,,392,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
MA05KH0001,21/10/2009 10:00,,290,,,97989,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
MA05KH0001,21/10/2009 10:00,,303,,,97525,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
MA05KH0001,21/10/2009 10:00,,53.2,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.007,,,97991,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.017,,,97527,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
MA05KH0001,21/10/2009 10:00,,33.9,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
MA05KH0001,21/10/2009 10:00,,33.7,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
MA05KH0001,21/10/2009 10:00,,26.4,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
MA05KH0001,21/10/2009 10:00,,0.748,,,97992,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
MA05KH0001,21/10/2009 10:00,,0.784,,,97528,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
MA05KH0001,21/10/2009 10:00,,0.375,,,97993,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
MA05KH0001,21/10/2009 10:00,,1.82,,,97529,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
MA05KH0001,21/10/2009 10:00,,0.57,,,97996,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
MA05KH0001,21/10/2009 10:00,,3.65,,,97532,UG/L,ZINC TOTAL,ZINC TOTAL,P
MA05KH0001,08/12/2009 16:00,,150,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
MA05KH0001,08/12/2009 16:00,,5.5,,,97963,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
MA05KH0001,08/12/2009 16:00,,142,,,97998,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
MA05KH0001,08/12/2009 16:00,,0.021,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.021,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.122,,,97986,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.121,,,97522,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
MA05KH0001,08/12/2009 16:00,,0.82,,,97964,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.96,,,97999,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
MA05KH0001,08/12/2009 16:00,,73.4,,,97966,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
MA05KH0001,08/12/2009 16:00,,76.2,,,97502,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
MA05KH0001,08/12/2009 16:00,,0.001,,,97967,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.008,,,97503,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
MA05KH0001,08/12/2009 16:00,<,0.001,0.001,,97968,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.002,,,97504,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
MA05KH0001,08/12/2009 16:00,,25.2,,,97965,UG/L,BORON DISSOLVED,BORE DISSOUS,P
MA05KH0001,08/12/2009 16:00,,26.2,,,97501,UG/L,BORON TOTAL,BORE TOTAL,P
MA05KH0001,08/12/2009 16:00,,0.015,,,97969,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.011,,,97505,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
MA05KH0001,08/12/2009 16:00,,43.2,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
MA05KH0001,08/12/2009 16:00,,5.97,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
MA05KH0001,08/12/2009 16:00,,5.92,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.341,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
MA05KH0001,08/12/2009 16:00,,0.301,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
MA05KH0001,08/12/2009 16:00,,7.65,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.05,,,97972,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.29,,,97508,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
MA05KH0001,08/12/2009 16:00,,0.061,,,97971,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.142,,,97507,UG/L,COBALT TOTAL,COBALT TOTAL,P
MA05KH0001,08/12/2009 16:00,,402,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
MA05KH0001,08/12/2009 16:00,,0.96,,,97974,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
MA05KH0001,08/12/2009 16:00,,1.14,,,97510,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
MA05KH0001,08/12/2009 16:00,,0.012,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
MA05KH0001,08/12/2009 16:00,<,0.01,0.01,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.13,,,97958,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.006,,,97976,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
MA05KH0001,08/12/2009 16:00,,0.046,,,97512,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
MA05KH0001,08/12/2009 16:00,,8.3,,,97975,UG/L,IRON DISSOLVED,FER DISSOUS,P
MA05KH0001,08/12/2009 16:00,,204,,,97511,UG/L,IRON TOTAL,FER TOTAL,P
MA05KH0001,08/12/2009 16:00,,0.017,,,97977,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.138,,,97513,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
MA05KH0001,08/12/2009 16:00,,0.013,,,97983,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.139,,,97519,UG/L,LEAD TOTAL,PLOMB TOTAL,P
MA05KH0001,08/12/2009 16:00,,10.4,,,97978,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
MA05KH0001,08/12/2009 16:00,,10.7,,,97514,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
MA05KH0001,08/12/2009 16:00,,17.1,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
MA05KH0001,08/12/2009 16:00,,3.48,,,97979,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
MA05KH0001,08/12/2009 16:00,,10.1,,,97515,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
MA05KH0001,08/12/2009 16:00,,1.18,,,97980,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
MA05KH0001,08/12/2009 16:00,,1.19,,,97516,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
MA05KH0001,08/12/2009 16:00,,1.02,,,97982,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
MA05KH0001,08/12/2009 16:00,,1.29,,,97518,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
MA05KH0001,08/12/2009 16:00,,0.035,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
MA05KH0001,08/12/2009 16:00,,0.033,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
MA05KH0001,08/12/2009 16:00,,0.306,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.3,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
MA05KH0001,08/12/2009 16:00,,8.22,,,10301,PH,PH,PH,P
MA05KH0001,08/12/2009 16:00,,8.11,,,10301,PH,PH,PH,P
MA05KH0001,08/12/2009 16:00,,8.11,,,109026,PH,PH (FIELD),PH (TERRAIN),P
MA05KH0001,08/12/2009 16:00,,0.02,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
MA05KH0001,08/12/2009 16:00,,0.016,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
MA05KH0001,08/12/2009 16:00,,0.006,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.004,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
MA05KH0001,08/12/2009 16:00,,2.38,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
MA05KH0001,08/12/2009 16:00,,5.6,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
MA05KH0001,08/12/2009 16:00,,4.4,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
MA05KH0001,08/12/2009 16:00,,7,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
MA05KH0001,08/12/2009 16:00,,6,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
MA05KH0001,08/12/2009 16:00,,0.9,,,97985,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
MA05KH0001,08/12/2009 16:00,,1.2,,,97521,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
MA05KH0001,08/12/2009 16:00,,0.2,,,97987,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.21,,,97523,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
MA05KH0001,08/12/2009 16:00,<,0.001,0.001,,97962,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.001,,,97997,UG/L,SILVER TOTAL,ARGENT TOTAL,P
MA05KH0001,08/12/2009 16:00,,16.2,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
MA05KH0001,08/12/2009 16:00,,409,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
MA05KH0001,08/12/2009 16:00,,405,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
MA05KH0001,08/12/2009 16:00,,320,,,97989,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
MA05KH0001,08/12/2009 16:00,,331,,,97525,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
MA05KH0001,08/12/2009 16:00,,54.7,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.005,,,97991,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
MA05KH0001,08/12/2009 16:00,,0.006,,,97527,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
