SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
NW06MA0001,24/04/2007 7:50,,0.005,,,97504,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
NW06MA0001,24/04/2007 7:50,,3.2,,,97965,UG/L,BORON DISSOLVED,BORE DISSOUS,P
NW06MA0001,24/04/2007 7:50,,3.4,,,97501,UG/L,BORON TOTAL,BORE TOTAL,P
NW06MA0001,24/04/2007 7:50,,0.117,,,97969,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
NW06MA0001,24/04/2007 7:50,,0.118,,,97505,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NW06MA0001,24/04/2007 7:50,,2.35,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NW06MA0001,24/04/2007 7:50,,3.3,,,106008,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NW06MA0001,24/04/2007 7:50,,0.202,,,6902,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
NW06MA0001,24/04/2007 7:50,,0.035,,,97970,UG/L,CERIUM DISSOLVED,CÉRIUM DISSOUS,P
NW06MA0001,24/04/2007 7:50,,0.043,,,97506,UG/L,CERIUM TOTAL,CÉRIUM TOTAL,P
NW06MA0001,24/04/2007 7:50,<,0.005,0.005,,97973,UG/L,CESIUM DISSOLVED,CÉSIUM DISSOUS,P
NW06MA0001,24/04/2007 7:50,<,0.005,0.005,,97509,UG/L,CESIUM TOTAL,CÉSIUM TOTAL,P
NW06MA0001,24/04/2007 7:50,,1.35,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NW06MA0001,24/04/2007 7:50,,0.145,,,97972,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
NW06MA0001,24/04/2007 7:50,,0.151,,,97508,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NW06MA0001,24/04/2007 7:50,,0.019,,,97971,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
NW06MA0001,24/04/2007 7:50,,0.019,,,97507,UG/L,COBALT TOTAL,COBALT TOTAL,P
NW06MA0001,24/04/2007 7:50,<,5,5,,107056,0,COLOUR TRUE,COULEUR VRAIE,P
NW06MA0001,24/04/2007 7:50,,1.44,,,97974,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
NW06MA0001,24/04/2007 7:50,,1.37,,,97510,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
NW06MA0001,24/04/2007 7:50,,0.05,,,97958,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
NW06MA0001,24/04/2007 7:50,,0.003,,,97976,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
NW06MA0001,24/04/2007 7:50,,0.002,,,97512,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
NW06MA0001,24/04/2007 7:50,,8,,,97975,UG/L,IRON DISSOLVED,FER DISSOUS,P
NW06MA0001,24/04/2007 7:50,,13.6,,,97511,UG/L,IRON TOTAL,FER TOTAL,P
NW06MA0001,24/04/2007 7:50,,0.035,,,97977,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
NW06MA0001,24/04/2007 7:50,,0.041,,,97513,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
NW06MA0001,24/04/2007 7:50,,0.24,,,97983,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
NW06MA0001,24/04/2007 7:50,,0.4,,,97519,UG/L,LEAD TOTAL,PLOMB TOTAL,P
NW06MA0001,24/04/2007 7:50,,0.8,,,97978,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
NW06MA0001,24/04/2007 7:50,,0.8,,,97514,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NW06MA0001,24/04/2007 7:50,,1.08,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NW06MA0001,24/04/2007 7:50,,1.44,,,97979,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
NW06MA0001,24/04/2007 7:50,,1.89,,,97515,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NW06MA0001,24/04/2007 7:50,,0.049,,,97980,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
NW06MA0001,24/04/2007 7:50,,0.052,,,97516,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NW06MA0001,24/04/2007 7:50,,0.46,,,97982,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
NW06MA0001,24/04/2007 7:50,,0.34,,,97518,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
NW06MA0001,24/04/2007 7:50,<,0.001,0.001,,97517,UG/L,NIOBIUM TOTAL,NIOBIUM TOTAL,P
NW06MA0001,24/04/2007 7:50,,0.001,,,97981,UG/L,"NIOBIUM, DISSOLVED","NIOBIUM, DISSOUS",P
NW06MA0001,24/04/2007 7:50,,0.031,,,7902,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
NW06MA0001,24/04/2007 7:50,,0.16,,,106001,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
NW06MA0001,24/04/2007 7:50,,6.99,,,106002,PH,PH,PH,P
NW06MA0001,24/04/2007 7:50,<,0.01,0.01,,106007,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NW06MA0001,24/04/2007 7:50,<,0.01,0.01,,106006,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
NW06MA0001,24/04/2007 7:50,<,0.001,0.001,,97984,UG/L,PLATINUM DISSOLVED,PLATINE DISSOUS,P
NW06MA0001,24/04/2007 7:50,<,0.001,0.001,,97520,UG/L,PLATINUM TOTAL,PLATINE TOTAL,P
NW06MA0001,24/04/2007 7:50,,0.57,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
NW06MA0001,24/04/2007 7:50,,1.05,,,97985,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
NW06MA0001,24/04/2007 7:50,,1.04,,,97521,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
NW06MA0001,24/04/2007 7:50,<,0.05,0.05,,97987,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
NW06MA0001,24/04/2007 7:50,<,0.05,0.05,,97523,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NW06MA0001,24/04/2007 7:50,,0.024,,,97962,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
NW06MA0001,24/04/2007 7:50,,0.035,,,97997,UG/L,SILVER TOTAL,ARGENT TOTAL,P
NW06MA0001,24/04/2007 7:50,,0.66,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
NW06MA0001,24/04/2007 7:50,,26.7,,,2034,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NW06MA0001,24/04/2007 7:50,,15.6,,,97989,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
NW06MA0001,24/04/2007 7:50,,15.8,,,97525,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NW06MA0001,24/04/2007 7:50,,0.7,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NW06MA0001,24/04/2007 7:50,,0.002,,,97991,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
NW06MA0001,24/04/2007 7:50,,0.001,,,97527,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NW06MA0001,24/04/2007 7:50,,0.037,,,97988,UG/L,TIN DISSOLVED,ÉTAIN DISSOUS,P
NW06MA0001,24/04/2007 7:50,,0.051,,,97524,UG/L,TIN TOTAL,ÉTAIN TOTAL,P
NW06MA0001,24/04/2007 7:50,,0.044,,,97994,UG/L,TUNGSTEN DISSOLVED,TUNGSTÈNE DISSOUS,P
NW06MA0001,24/04/2007 7:50,,0.065,,,97530,UG/L,TUNGSTEN TOTAL,TUNGSTÈNE TOTAL,P
NW06MA0001,24/04/2007 7:50,,0.32,,,106003,NTU,TURBIDITY,TURBIDITÉ,P
NW06MA0001,24/04/2007 7:50,,0.0402,,,97992,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
NW06MA0001,24/04/2007 7:50,,0.0401,,,97528,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
NW06MA0001,24/04/2007 7:50,,0.031,,,97993,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
NW06MA0001,24/04/2007 7:50,,0.031,,,97529,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NW06MA0001,24/04/2007 7:50,,0.03,,,97531,UG/L,YTTRIUM TOTAL,YTTRIUM TOTAL,P
NW06MA0001,24/04/2007 7:50,,3.94,,,97996,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
NW06MA0001,24/04/2007 7:50,,3.87,,,97532,UG/L,ZINC TOTAL,ZINC TOTAL,P
NW06MA0001,20/06/2007 16:20,,7,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NW06MA0001,20/06/2007 16:20,,33.2,,,97963,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
NW06MA0001,20/06/2007 16:20,,39.4,,,97998,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.029,,,7556,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.033,,,97986,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.009,,,97522,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.11,,,97964,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.1,,,97999,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NW06MA0001,20/06/2007 16:20,,10.7,,,97966,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
NW06MA0001,20/06/2007 16:20,,11.2,,,97502,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.007,,,97967,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.007,,,97503,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.001,,,97968,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.001,,,97504,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
NW06MA0001,20/06/2007 16:20,,2.1,,,97965,UG/L,BORON DISSOLVED,BORE DISSOUS,P
NW06MA0001,20/06/2007 16:20,,2,,,97501,UG/L,BORON TOTAL,BORE TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.041,,,97969,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.029,,,97505,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NW06MA0001,20/06/2007 16:20,,1.59,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NW06MA0001,20/06/2007 16:20,,4.7,,,106008,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.473,,,6902,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
NW06MA0001,20/06/2007 16:20,,0.25,,,97970,UG/L,CERIUM DISSOLVED,CÉRIUM DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.292,,,97506,UG/L,CERIUM TOTAL,CÉRIUM TOTAL,P
NW06MA0001,20/06/2007 16:20,<,0.005,0.005,,97973,UG/L,CESIUM DISSOLVED,CÉSIUM DISSOUS,P
NW06MA0001,20/06/2007 16:20,<,0.005,0.005,,97509,UG/L,CESIUM TOTAL,CÉSIUM TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.75,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.085,,,97972,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.097,,,97508,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.036,,,97971,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.031,,,97507,UG/L,COBALT TOTAL,COBALT TOTAL,P
NW06MA0001,20/06/2007 16:20,,36,,,107056,0,COLOUR TRUE,COULEUR VRAIE,P
NW06MA0001,20/06/2007 16:20,,20,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NW06MA0001,20/06/2007 16:20,,0.78,,,97974,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.67,,,97510,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.04,,,97958,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.005,,,97976,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
NW06MA0001,20/06/2007 16:20,,0.007,,,97512,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
NW06MA0001,20/06/2007 16:20,,36.6,,,97975,UG/L,IRON DISSOLVED,FER DISSOUS,P
NW06MA0001,20/06/2007 16:20,,50.5,,,97511,UG/L,IRON TOTAL,FER TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.177,,,97977,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.199,,,97513,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.061,,,97983,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.046,,,97519,UG/L,LEAD TOTAL,PLOMB TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.6,,,97978,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.6,,,97514,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.64,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NW06MA0001,20/06/2007 16:20,,9.23,,,97979,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
NW06MA0001,20/06/2007 16:20,,13,,,97515,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.037,,,97980,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.039,,,97516,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NW06MA0001,20/06/2007 16:20,,1.02,,,97982,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.37,,,97518,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.001,,,97517,UG/L,NIOBIUM TOTAL,NIOBIUM TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.001,,,97981,UG/L,"NIOBIUM, DISSOLVED","NIOBIUM, DISSOUS",P
NW06MA0001,20/06/2007 16:20,,0.073,,,7902,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
NW06MA0001,20/06/2007 16:20,,0.19,,,106001,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
NW06MA0001,20/06/2007 16:20,,6.79,,,106002,PH,PH,PH,P
NW06MA0001,20/06/2007 16:20,,6.7,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NW06MA0001,20/06/2007 16:20,,0.01,,,106007,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NW06MA0001,20/06/2007 16:20,<,0.01,0.01,,106006,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.001,,,97984,UG/L,PLATINUM DISSOLVED,PLATINE DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.001,,,97520,UG/L,PLATINUM TOTAL,PLATINE TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.42,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
NW06MA0001,20/06/2007 16:20,,0.63,,,97985,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.65,,,97521,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
NW06MA0001,20/06/2007 16:20,<,0.05,0.05,,97987,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
NW06MA0001,20/06/2007 16:20,<,0.05,0.05,,97523,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.002,,,97962,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.004,,,97997,UG/L,SILVER TOTAL,ARGENT TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.5,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
NW06MA0001,20/06/2007 16:20,,18.3,,,2034,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NW06MA0001,20/06/2007 16:20,,10.8,,,97989,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
NW06MA0001,20/06/2007 16:20,,10.8,,,97525,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.48,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.003,,,97991,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.002,,,97527,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NW06MA0001,20/06/2007 16:20,<,0.005,0.005,,97988,UG/L,TIN DISSOLVED,ÉTAIN DISSOUS,P
NW06MA0001,20/06/2007 16:20,<,0.005,0.005,,97524,UG/L,TIN TOTAL,ÉTAIN TOTAL,P
NW06MA0001,20/06/2007 16:20,<,0.001,0.001,,97994,UG/L,TUNGSTEN DISSOLVED,TUNGSTÈNE DISSOUS,P
NW06MA0001,20/06/2007 16:20,<,0.001,0.001,,97530,UG/L,TUNGSTEN TOTAL,TUNGSTÈNE TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.52,,,106003,NTU,TURBIDITY,TURBIDITÉ,P
NW06MA0001,20/06/2007 16:20,,0.0577,,,97992,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.0648,,,97528,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.047,,,97993,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
NW06MA0001,20/06/2007 16:20,,0.051,,,97529,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NW06MA0001,20/06/2007 16:20,,0.091,,,97531,UG/L,YTTRIUM TOTAL,YTTRIUM TOTAL,P
NW06MA0001,20/06/2007 16:20,,2.42,,,97996,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
NW06MA0001,20/06/2007 16:20,,2.03,,,97532,UG/L,ZINC TOTAL,ZINC TOTAL,P
NW06MA0001,01/08/2007 12:41,,9.4,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NW06MA0001,01/08/2007 12:41,,6.6,,,97963,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
NW06MA0001,01/08/2007 12:41,,12,,,97998,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NW06MA0001,01/08/2007 12:41,,0.019,,,7556,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
NW06MA0001,01/08/2007 12:41,,0.098,,,97986,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
NW06MA0001,01/08/2007 12:41,,0.065,,,97522,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NW06MA0001,01/08/2007 12:41,,0.21,,,97964,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
NW06MA0001,01/08/2007 12:41,,0.11,,,97999,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NW06MA0001,01/08/2007 12:41,,16.8,,,97966,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
NW06MA0001,01/08/2007 12:41,,17.9,,,97502,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
NW06MA0001,01/08/2007 12:41,,0.003,,,97967,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
NW06MA0001,01/08/2007 12:41,,0.003,,,97503,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NW06MA0001,01/08/2007 12:41,,0.003,,,97968,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
NW06MA0001,01/08/2007 12:41,,0.003,,,97504,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
NW06MA0001,01/08/2007 12:41,,3.2,,,97965,UG/L,BORON DISSOLVED,BORE DISSOUS,P
NW06MA0001,01/08/2007 12:41,,3.3,,,97501,UG/L,BORON TOTAL,BORE TOTAL,P
NW06MA0001,01/08/2007 12:41,,0.162,,,97969,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
NW06MA0001,01/08/2007 12:41,,0.142,,,97505,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NW06MA0001,01/08/2007 12:41,,2.22,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NW06MA0001,01/08/2007 12:41,,2.8,,,106008,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NW06MA0001,01/08/2007 12:41,,0.511,,,6902,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
NW06MA0001,01/08/2007 12:41,,0.035,,,97970,UG/L,CERIUM DISSOLVED,CÉRIUM DISSOUS,P
NW06MA0001,01/08/2007 12:41,,0.066,,,97506,UG/L,CERIUM TOTAL,CÉRIUM TOTAL,P
NW06MA0001,01/08/2007 12:41,<,0.005,0.005,,97973,UG/L,CESIUM DISSOLVED,CÉSIUM DISSOUS,P
NW06MA0001,01/08/2007 12:41,<,0.005,0.005,,97509,UG/L,CESIUM TOTAL,CÉSIUM TOTAL,P
NW06MA0001,01/08/2007 12:41,,1.38,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NW06MA0001,01/08/2007 12:41,,3.11,,,97972,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
NW06MA0001,01/08/2007 12:41,,3.76,,,97508,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NW06MA0001,01/08/2007 12:41,,0.011,,,97971,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
NW06MA0001,01/08/2007 12:41,,0.021,,,97507,UG/L,COBALT TOTAL,COBALT TOTAL,P
NW06MA0001,01/08/2007 12:41,<,5,5,,107056,0,COLOUR TRUE,COULEUR VRAIE,P
NW06MA0001,01/08/2007 12:41,,32,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NW06MA0001,01/08/2007 12:41,,1.47,,,97974,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
NW06MA0001,01/08/2007 12:41,,2.05,,,97510,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
NW06MA0001,01/08/2007 12:41,,0.06,,,97958,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
NW06MA0001,01/08/2007 12:41,,0.002,,,97976,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
NW06MA0001,01/08/2007 12:41,,0.003,,,97512,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
NW06MA0001,01/08/2007 12:41,,11.8,,,97975,UG/L,IRON DISSOLVED,FER DISSOUS,P
NW06MA0001,01/08/2007 12:41,,26.1,,,97511,UG/L,IRON TOTAL,FER TOTAL,P
NW06MA0001,01/08/2007 12:41,,0.035,,,97977,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
NW06MA0001,01/08/2007 12:41,,0.054,,,97513,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
NW06MA0001,01/08/2007 12:41,,0.225,,,97983,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
NW06MA0001,01/08/2007 12:41,,0.77,,,97519,UG/L,LEAD TOTAL,PLOMB TOTAL,P
NW06MA0001,01/08/2007 12:41,,0.7,,,97978,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
NW06MA0001,01/08/2007 12:41,,0.7,,,97514,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NW06MA0001,01/08/2007 12:41,,0.93,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NW06MA0001,01/08/2007 12:41,,0.79,,,97979,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
NW06MA0001,01/08/2007 12:41,,4.75,,,97515,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NW06MA0001,01/08/2007 12:41,,0.039,,,97980,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
NW06MA0001,01/08/2007 12:41,,0.044,,,97516,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NW06MA0001,01/08/2007 12:41,,0.37,,,97982,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
NW06MA0001,01/08/2007 12:41,,0.3,,,97518,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
NW06MA0001,01/08/2007 12:41,,0.002,,,97517,UG/L,NIOBIUM TOTAL,NIOBIUM TOTAL,P
NW06MA0001,01/08/2007 12:41,,0.001,,,97981,UG/L,"NIOBIUM, DISSOLVED","NIOBIUM, DISSOUS",P
NW06MA0001,01/08/2007 12:41,,0.066,,,7902,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
NW06MA0001,01/08/2007 12:41,,0.14,,,106001,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
NW06MA0001,01/08/2007 12:41,,7.14,,,106002,PH,PH,PH,P
NW06MA0001,01/08/2007 12:41,,7.48,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NW06MA0001,01/08/2007 12:41,<,0.01,0.01,,106007,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
