SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
NW10PC0019,03/06/2014 16:45,,0.005,,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
NW10PC0019,03/06/2014 16:45,,1.8,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
NW10PC0019,03/06/2014 16:45,,1.9,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
NW10PC0019,03/06/2014 16:45,,0.005,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
NW10PC0019,03/06/2014 16:45,,0.004,,,107911,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NW10PC0019,03/06/2014 16:45,,9.49,,,109109,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NW10PC0019,03/06/2014 16:45,,7.2,,,106008,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NW10PC0019,03/06/2014 16:45,,0.766,,,6902,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
NW10PC0019,03/06/2014 16:45,,0.157,,,107948,UG/L,CERIUM DISSOLVED,CÉRIUM DISSOUS,P
NW10PC0019,03/06/2014 16:45,,0.649,,,107912,UG/L,CERIUM TOTAL,CÉRIUM TOTAL,P
NW10PC0019,03/06/2014 16:45,,0.003,,,107951,UG/L,CESIUM DISSOLVED,CÉSIUM DISSOUS,P
NW10PC0019,03/06/2014 16:45,,0.038,,,107915,UG/L,CESIUM TOTAL,CÉSIUM TOTAL,P
NW10PC0019,03/06/2014 16:45,,0.36,,,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NW10PC0019,03/06/2014 16:45,,0.08,,,107950,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
NW10PC0019,03/06/2014 16:45,,0.47,,,107914,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NW10PC0019,03/06/2014 16:45,,0.03,,,107949,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
NW10PC0019,03/06/2014 16:45,,0.176,,,107913,UG/L,COBALT TOTAL,COBALT TOTAL,P
NW10PC0019,03/06/2014 16:45,,28,,,107056,0,COLOUR TRUE,COULEUR VRAIE,P
NW10PC0019,03/06/2014 16:45,,73,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NW10PC0019,03/06/2014 16:45,,1.77,,,107952,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
NW10PC0019,03/06/2014 16:45,,1.62,,,107916,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
NW10PC0019,03/06/2014 16:45,,0.02,,,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
NW10PC0019,03/06/2014 16:45,,0.007,,,107954,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
NW10PC0019,03/06/2014 16:45,,0.064,,,107918,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
NW10PC0019,03/06/2014 16:45,,49.1,,,107953,UG/L,IRON DISSOLVED,FER DISSOUS,P
NW10PC0019,03/06/2014 16:45,,327,,,107917,UG/L,IRON TOTAL,FER TOTAL,P
NW10PC0019,03/06/2014 16:45,,0.119,,,107955,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
NW10PC0019,03/06/2014 16:45,,0.363,,,107919,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
NW10PC0019,03/06/2014 16:45,,0.04,,,107961,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
NW10PC0019,03/06/2014 16:45,,0.164,,,107925,UG/L,LEAD TOTAL,PLOMB TOTAL,P
NW10PC0019,03/06/2014 16:45,,0.57,,,107956,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
NW10PC0019,03/06/2014 16:45,,0.79,,,107920,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NW10PC0019,03/06/2014 16:45,,4.73,,,109111,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NW10PC0019,03/06/2014 16:45,,3.07,,,107957,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
NW10PC0019,03/06/2014 16:45,,14.2,,,107921,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NW10PC0019,03/06/2014 16:45,,0.07,,,107958,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
NW10PC0019,03/06/2014 16:45,,0.058,,,107922,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NW10PC0019,03/06/2014 16:45,,0.68,,,107960,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
NW10PC0019,03/06/2014 16:45,,1.02,,,107924,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
NW10PC0019,03/06/2014 16:45,,0.018,,,107923,UG/L,NIOBIUM TOTAL,NIOBIUM TOTAL,P
NW10PC0019,03/06/2014 16:45,<,0.001,0.001,,107959,UG/L,"NIOBIUM, DISSOLVED","NIOBIUM, DISSOUS",P
NW10PC0019,03/06/2014 16:45,,0.894,,,7902,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
NW10PC0019,03/06/2014 16:45,,7.64,,,106002,PH,PH,PH,P
NW10PC0019,03/06/2014 16:45,,8.14,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NW10PC0019,03/06/2014 16:45,,0.019,,,106007,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NW10PC0019,03/06/2014 16:45,,0.003,,,106006,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
NW10PC0019,03/06/2014 16:45,<,0.001,0.001,,107963,UG/L,PLATINUM DISSOLVED,PLATINE DISSOUS,P
NW10PC0019,03/06/2014 16:45,<,0.001,0.001,,107927,UG/L,PLATINUM TOTAL,PLATINE TOTAL,P
NW10PC0019,03/06/2014 16:45,,0.61,,,109110,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,P
NW10PC0019,03/06/2014 16:45,,0.67,,,107964,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
NW10PC0019,03/06/2014 16:45,,1.1,,,107928,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
NW10PC0019,03/06/2014 16:45,,0.01,,,107966,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
NW10PC0019,03/06/2014 16:45,,0.02,,,107930,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NW10PC0019,03/06/2014 16:45,,0.001,,,107940,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
NW10PC0019,03/06/2014 16:45,,0.003,,,107904,UG/L,SILVER TOTAL,ARGENT TOTAL,P
NW10PC0019,03/06/2014 16:45,,0.55,,,109112,MG/L,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,P
NW10PC0019,03/06/2014 16:45,,79.9,,,2034,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NW10PC0019,03/06/2014 16:45,,8.75,,,107968,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
NW10PC0019,03/06/2014 16:45,,8.82,,,107932,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NW10PC0019,03/06/2014 16:45,,1.99,,,108312,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NW10PC0019,03/06/2014 16:45,,0.001,,,107970,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
NW10PC0019,03/06/2014 16:45,,0.004,,,107934,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NW10PC0019,03/06/2014 16:45,<,0.005,0.005,,107967,UG/L,TIN DISSOLVED,ÉTAIN DISSOUS,P
NW10PC0019,03/06/2014 16:45,<,0.005,0.005,,107931,UG/L,TIN TOTAL,ÉTAIN TOTAL,P
NW10PC0019,03/06/2014 16:45,<,0.001,0.001,,107973,UG/L,TUNGSTEN DISSOLVED,TUNGSTÈNE DISSOUS,P
NW10PC0019,03/06/2014 16:45,,0.004,,,107937,UG/L,TUNGSTEN TOTAL,TUNGSTÈNE TOTAL,P
NW10PC0019,03/06/2014 16:45,,6.9,,,106003,NTU,TURBIDITY,TURBIDITÉ,P
NW10PC0019,03/06/2014 16:45,,0.199,,,107971,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
NW10PC0019,03/06/2014 16:45,,0.192,,,107935,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
NW10PC0019,03/06/2014 16:45,,0.121,,,107972,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
NW10PC0019,03/06/2014 16:45,,0.557,,,107936,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NW10PC0019,03/06/2014 16:45,,0.229,,,107938,UG/L,YTTRIUM TOTAL,YTTRIUM TOTAL,P
NW10PC0019,03/06/2014 16:45,,0.9,,,107975,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
NW10PC0019,03/06/2014 16:45,,1.4,,,107939,UG/L,ZINC TOTAL,ZINC TOTAL,P
NW10PC0019,14/04/2015 13:00,,22.8,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NW10PC0019,14/04/2015 13:00,,5,,,107941,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
NW10PC0019,14/04/2015 13:00,,10.1,,,107905,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NW10PC0019,14/04/2015 13:00,<,0.005,0.005,,7556,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.051,,,107965,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.014,,,107929,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.16,,,107942,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.16,,,107906,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NW10PC0019,14/04/2015 13:00,,10.5,,,107944,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
NW10PC0019,14/04/2015 13:00,,11,,,107908,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.001,,,107945,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.002,,,107909,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NW10PC0019,14/04/2015 13:00,<,0.001,0.001,,107946,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.001,,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
NW10PC0019,14/04/2015 13:00,,1.2,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
NW10PC0019,14/04/2015 13:00,,1.2,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.004,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.006,,,107911,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NW10PC0019,14/04/2015 13:00,,5.9,,,109109,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NW10PC0019,14/04/2015 13:00,,2.9,,,106008,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.149,,,6902,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
NW10PC0019,14/04/2015 13:00,,0.016,,,107948,UG/L,CERIUM DISSOLVED,CÉRIUM DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.03,,,107912,UG/L,CERIUM TOTAL,CÉRIUM TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.003,,,107951,UG/L,CESIUM DISSOLVED,CÉSIUM DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.002,,,107915,UG/L,CESIUM TOTAL,CÉSIUM TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.49,,,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.08,,,107950,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.1,,,107914,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.025,,,107949,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.016,,,107913,UG/L,COBALT TOTAL,COBALT TOTAL,P
NW10PC0019,14/04/2015 13:00,<,5,5,,107056,0,COLOUR TRUE,COULEUR VRAIE,P
NW10PC0019,14/04/2015 13:00,,47,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NW10PC0019,14/04/2015 13:00,,1.01,,,107952,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.73,,,107916,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.03,,,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.001,,,107954,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
NW10PC0019,14/04/2015 13:00,,0.004,,,107918,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
NW10PC0019,14/04/2015 13:00,,7.8,,,107953,UG/L,IRON DISSOLVED,FER DISSOUS,P
NW10PC0019,14/04/2015 13:00,,18.6,,,107917,UG/L,IRON TOTAL,FER TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.019,,,107955,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.028,,,107919,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.016,,,107961,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.05,,,107925,UG/L,LEAD TOTAL,PLOMB TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.62,,,107956,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.63,,,107920,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NW10PC0019,14/04/2015 13:00,,2.33,,,109111,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NW10PC0019,14/04/2015 13:00,,0.46,,,107957,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.86,,,107921,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.05,,,107958,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.064,,,107922,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.31,,,107960,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.28,,,107924,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
NW10PC0019,14/04/2015 13:00,<,0.001,0.001,,107923,UG/L,NIOBIUM TOTAL,NIOBIUM TOTAL,P
NW10PC0019,14/04/2015 13:00,<,0.001,0.001,,107959,UG/L,"NIOBIUM, DISSOLVED","NIOBIUM, DISSOUS",P
NW10PC0019,14/04/2015 13:00,,0.049,,,7902,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
NW10PC0019,14/04/2015 13:00,,7.16,,,106002,PH,PH,PH,P
NW10PC0019,14/04/2015 13:00,,7.55,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NW10PC0019,14/04/2015 13:00,,0.003,,,106007,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.002,,,106006,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
NW10PC0019,14/04/2015 13:00,<,0.001,0.001,,107963,UG/L,PLATINUM DISSOLVED,PLATINE DISSOUS,P
NW10PC0019,14/04/2015 13:00,<,0.001,0.001,,107927,UG/L,PLATINUM TOTAL,PLATINE TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.47,,,109110,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,P
NW10PC0019,14/04/2015 13:00,,0.892,,,107964,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.887,,,107928,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.01,,,107966,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.01,,,107930,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NW10PC0019,14/04/2015 13:00,<,0.001,0.001,,107940,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
NW10PC0019,14/04/2015 13:00,<,0.001,0.001,,107904,UG/L,SILVER TOTAL,ARGENT TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.66,,,109112,MG/L,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,P
NW10PC0019,14/04/2015 13:00,,47.5,,,2034,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NW10PC0019,14/04/2015 13:00,,8.42,,,107968,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
NW10PC0019,14/04/2015 13:00,,8.36,,,107932,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NW10PC0019,14/04/2015 13:00,,2.25,,,108312,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NW10PC0019,14/04/2015 13:00,<,0.001,0.001,,107970,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
NW10PC0019,14/04/2015 13:00,<,0.001,0.001,,107934,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NW10PC0019,14/04/2015 13:00,<,0.005,0.005,,107967,UG/L,TIN DISSOLVED,ÉTAIN DISSOUS,P
NW10PC0019,14/04/2015 13:00,<,0.005,0.005,,107931,UG/L,TIN TOTAL,ÉTAIN TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.002,,,107973,UG/L,TUNGSTEN DISSOLVED,TUNGSTÈNE DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.002,,,107937,UG/L,TUNGSTEN TOTAL,TUNGSTÈNE TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.46,,,106003,NTU,TURBIDITY,TURBIDITÉ,P
NW10PC0019,14/04/2015 13:00,,0.0576,,,107971,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.0643,,,107935,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.035,,,107972,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.049,,,107936,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.021,,,107938,UG/L,YTTRIUM TOTAL,YTTRIUM TOTAL,P
NW10PC0019,14/04/2015 13:00,,0.7,,,107975,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
NW10PC0019,14/04/2015 13:00,,0.7,,,107939,UG/L,ZINC TOTAL,ZINC TOTAL,P
NW10PC0019,09/06/2015 13:09,,42.9,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NW10PC0019,09/06/2015 13:09,,26.3,,,107941,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
NW10PC0019,09/06/2015 13:09,,151,,,107905,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NW10PC0019,09/06/2015 13:09,<,0.005,0.005,,7556,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
NW10PC0019,09/06/2015 13:09,,0.03,,,107965,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
NW10PC0019,09/06/2015 13:09,,0.02,,,107929,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NW10PC0019,09/06/2015 13:09,,0.19,,,107942,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
NW10PC0019,09/06/2015 13:09,,0.25,,,107906,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NW10PC0019,09/06/2015 13:09,,28.4,,,107944,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
NW10PC0019,09/06/2015 13:09,,31.2,,,107908,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
NW10PC0019,09/06/2015 13:09,,0.003,,,107945,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
NW10PC0019,09/06/2015 13:09,,0.01,,,107909,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NW10PC0019,09/06/2015 13:09,,0.001,,,107946,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
NW10PC0019,09/06/2015 13:09,,0.004,,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
NW10PC0019,09/06/2015 13:09,,2.5,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
NW10PC0019,09/06/2015 13:09,,2.7,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
NW10PC0019,09/06/2015 13:09,,0.004,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
NW10PC0019,09/06/2015 13:09,,0.008,,,107911,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NW10PC0019,09/06/2015 13:09,,10.1,,,109109,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
NW10PC0019,09/06/2015 13:09,,6.4,,,106008,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
NW10PC0019,09/06/2015 13:09,,0.21,,,6902,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
NW10PC0019,09/06/2015 13:09,,0.12,,,107948,UG/L,CERIUM DISSOLVED,CÉRIUM DISSOUS,P
NW10PC0019,09/06/2015 13:09,,0.472,,,107912,UG/L,CERIUM TOTAL,CÉRIUM TOTAL,P
NW10PC0019,09/06/2015 13:09,,0.006,,,107951,UG/L,CESIUM DISSOLVED,CÉSIUM DISSOUS,P
NW10PC0019,09/06/2015 13:09,,0.025,,,107915,UG/L,CESIUM TOTAL,CÉSIUM TOTAL,P
NW10PC0019,09/06/2015 13:09,,0.33,,,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NW10PC0019,09/06/2015 13:09,,0.1,,,107950,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
NW10PC0019,09/06/2015 13:09,,0.41,,,107914,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NW10PC0019,09/06/2015 13:09,,0.023,,,107949,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
NW10PC0019,09/06/2015 13:09,,0.147,,,107913,UG/L,COBALT TOTAL,COBALT TOTAL,P
NW10PC0019,09/06/2015 13:09,,22,,,107056,0,COLOUR TRUE,COULEUR VRAIE,P
NW10PC0019,09/06/2015 13:09,,78,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NW10PC0019,09/06/2015 13:09,,1.33,,,107952,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
NW10PC0019,09/06/2015 13:09,,1.52,,,107916,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
NW10PC0019,09/06/2015 13:09,,0.02,,,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
NW10PC0019,09/06/2015 13:09,,0.008,,,107954,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
NW10PC0019,09/06/2015 13:09,,0.057,,,107918,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
NW10PC0019,09/06/2015 13:09,,56.4,,,107953,UG/L,IRON DISSOLVED,FER DISSOUS,P
NW10PC0019,09/06/2015 13:09,,249,,,107917,UG/L,IRON TOTAL,FER TOTAL,P
NW10PC0019,09/06/2015 13:09,,0.095,,,107955,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
NW10PC0019,09/06/2015 13:09,,0.268,,,107919,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
NW10PC0019,09/06/2015 13:09,,0.046,,,107961,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
NW10PC0019,09/06/2015 13:09,,0.169,,,107925,UG/L,LEAD TOTAL,PLOMB TOTAL,P
NW10PC0019,09/06/2015 13:09,,0.61,,,107956,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
NW10PC0019,09/06/2015 13:09,,0.78,,,107920,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
NW10PC0019,09/06/2015 13:09,,5.04,,,109111,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
NW10PC0019,09/06/2015 13:09,,1.66,,,107957,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
NW10PC0019,09/06/2015 13:09,,9.94,,,107921,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NW10PC0019,09/06/2015 13:09,,0.058,,,107958,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
NW10PC0019,09/06/2015 13:09,,0.058,,,107922,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NW10PC0019,09/06/2015 13:09,,0.6,,,107960,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
NW10PC0019,09/06/2015 13:09,,0.91,,,107924,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
NW10PC0019,09/06/2015 13:09,,0.016,,,107923,UG/L,NIOBIUM TOTAL,NIOBIUM TOTAL,P
NW10PC0019,09/06/2015 13:09,<,0.001,0.001,,107959,UG/L,"NIOBIUM, DISSOLVED","NIOBIUM, DISSOUS",P
NW10PC0019,09/06/2015 13:09,,0.068,,,7902,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
NW10PC0019,09/06/2015 13:09,,7.74,,,106002,PH,PH,PH,P
NW10PC0019,09/06/2015 13:09,,8.24,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NW10PC0019,09/06/2015 13:09,,0.008,,,106007,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
