SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
AL06AD0001,10/09/2015 12:30,<,0.005,0.005,,107931,UG/L,TIN TOTAL,ÉTAIN TOTAL,P
AL06AD0001,10/09/2015 12:30,<,0.001,0.001,,107973,UG/L,TUNGSTEN DISSOLVED,TUNGSTÈNE DISSOUS,P
AL06AD0001,10/09/2015 12:30,,0.002,,,107937,UG/L,TUNGSTEN TOTAL,TUNGSTÈNE TOTAL,P
AL06AD0001,10/09/2015 12:30,,3.34,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL06AD0001,10/09/2015 12:30,,6,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL06AD0001,10/09/2015 12:30,,0.188,,,107971,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
AL06AD0001,10/09/2015 12:30,,0.197,,,107935,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
AL06AD0001,10/09/2015 12:30,,0.268,,,107972,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
AL06AD0001,10/09/2015 12:30,,0.46,,,107936,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
AL06AD0001,10/09/2015 12:30,,0.092,,,107938,UG/L,YTTRIUM TOTAL,YTTRIUM TOTAL,P
AL06AD0001,10/09/2015 12:30,,1,,,107975,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL06AD0001,10/09/2015 12:30,,0.6,,,107939,UG/L,ZINC TOTAL,ZINC TOTAL,P
AL06AD0001,15/10/2015 11:00,,197,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL06AD0001,15/10/2015 11:00,,2.4,,,107941,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL06AD0001,15/10/2015 11:00,,21.5,,,107905,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL06AD0001,15/10/2015 11:00,,0.015,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.023,,,107965,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.023,,,107929,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
AL06AD0001,15/10/2015 11:00,,0.59,,,107942,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.72,,,107906,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL06AD0001,15/10/2015 11:00,,42.3,,,107944,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
AL06AD0001,15/10/2015 11:00,,48,,,107908,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
AL06AD0001,15/10/2015 11:00,,0.001,,,107945,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.004,,,107909,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL06AD0001,15/10/2015 11:00,<,0.001,0.001,,107946,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
AL06AD0001,15/10/2015 11:00,<,0.001,0.001,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
AL06AD0001,15/10/2015 11:00,,37.1,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
AL06AD0001,15/10/2015 11:00,,42.1,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
AL06AD0001,15/10/2015 11:00,,0.069,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.006,,,107911,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL06AD0001,15/10/2015 11:00,,48.1,,,109109,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL06AD0001,15/10/2015 11:00,,11.8,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.162,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL06AD0001,15/10/2015 11:00,,0.032,,,107948,UG/L,CERIUM DISSOLVED,CÉRIUM DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.101,,,107912,UG/L,CERIUM TOTAL,CÉRIUM TOTAL,P
AL06AD0001,15/10/2015 11:00,<,0.001,0.001,,107951,UG/L,CESIUM DISSOLVED,CÉSIUM DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.004,,,107915,UG/L,CESIUM TOTAL,CÉSIUM TOTAL,P
AL06AD0001,15/10/2015 11:00,,3.71,,,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.05,,,107950,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.09,,,107914,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL06AD0001,15/10/2015 11:00,,0.068,,,107949,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.096,,,107913,UG/L,COBALT TOTAL,COBALT TOTAL,P
AL06AD0001,15/10/2015 11:00,,391,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL06AD0001,15/10/2015 11:00,,0.32,,,107952,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.41,,,107916,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL06AD0001,15/10/2015 11:00,,0.029,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.11,,,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.002,,,107954,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
AL06AD0001,15/10/2015 11:00,,0.008,,,107918,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
AL06AD0001,15/10/2015 11:00,,97.3,,,107953,UG/L,IRON DISSOLVED,FER DISSOUS,P
AL06AD0001,15/10/2015 11:00,,273,,,107917,UG/L,IRON TOTAL,FER TOTAL,P
AL06AD0001,15/10/2015 11:00,,0.013,,,107955,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.05,,,107919,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
AL06AD0001,15/10/2015 11:00,,0.014,,,107961,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.046,,,107925,UG/L,LEAD TOTAL,PLOMB TOTAL,P
AL06AD0001,15/10/2015 11:00,,11.6,,,107956,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL06AD0001,15/10/2015 11:00,,12.9,,,107920,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL06AD0001,15/10/2015 11:00,,16.3,,,109111,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL06AD0001,15/10/2015 11:00,,26.4,,,107957,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
AL06AD0001,15/10/2015 11:00,,34.2,,,107921,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
AL06AD0001,15/10/2015 11:00,,0.605,,,107958,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.654,,,107922,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
AL06AD0001,15/10/2015 11:00,,0.49,,,107960,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.55,,,107924,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
AL06AD0001,15/10/2015 11:00,,0.001,,,107923,UG/L,NIOBIUM TOTAL,NIOBIUM TOTAL,P
AL06AD0001,15/10/2015 11:00,<,0.001,0.001,,107959,UG/L,"NIOBIUM, DISSOLVED","NIOBIUM, DISSOUS",P
AL06AD0001,15/10/2015 11:00,,0.024,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL06AD0001,15/10/2015 11:00,,0.367,,,108767,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL06AD0001,15/10/2015 11:00,,8.33,,,10301,PH,PH,PH,P
AL06AD0001,15/10/2015 11:00,,8.13,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL06AD0001,15/10/2015 11:00,,0.0242,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL06AD0001,15/10/2015 11:00,,0.011,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL06AD0001,15/10/2015 11:00,<,0.001,0.001,,107963,UG/L,PLATINUM DISSOLVED,PLATINE DISSOUS,P
AL06AD0001,15/10/2015 11:00,<,0.001,0.001,,107927,UG/L,PLATINUM TOTAL,PLATINE TOTAL,P
AL06AD0001,15/10/2015 11:00,,1.77,,,109110,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,P
AL06AD0001,15/10/2015 11:00,<,1,1,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL06AD0001,15/10/2015 11:00,<,1,1,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL06AD0001,15/10/2015 11:00,,0.912,,,107964,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
AL06AD0001,15/10/2015 11:00,,1.07,,,107928,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
AL06AD0001,15/10/2015 11:00,,0.05,,,107966,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.05,,,107930,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
AL06AD0001,15/10/2015 11:00,<,0.001,0.001,,107940,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.001,,,107904,UG/L,SILVER TOTAL,ARGENT TOTAL,P
AL06AD0001,15/10/2015 11:00,,18.8,,,109112,MG/L,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,P
AL06AD0001,15/10/2015 11:00,,371,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL06AD0001,15/10/2015 11:00,,139,,,107968,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
AL06AD0001,15/10/2015 11:00,,153,,,107932,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
AL06AD0001,15/10/2015 11:00,,4.28,,,108312,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.003,,,107970,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.004,,,107934,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
AL06AD0001,15/10/2015 11:00,<,0.005,0.005,,107967,UG/L,TIN DISSOLVED,ÉTAIN DISSOUS,P
AL06AD0001,15/10/2015 11:00,<,0.005,0.005,,107931,UG/L,TIN TOTAL,ÉTAIN TOTAL,P
AL06AD0001,15/10/2015 11:00,<,0.001,0.001,,107973,UG/L,TUNGSTEN DISSOLVED,TUNGSTÈNE DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.002,,,107937,UG/L,TUNGSTEN TOTAL,TUNGSTÈNE TOTAL,P
AL06AD0001,15/10/2015 11:00,,2.31,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL06AD0001,15/10/2015 11:00,,5,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL06AD0001,15/10/2015 11:00,,0.208,,,107971,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.239,,,107935,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
AL06AD0001,15/10/2015 11:00,,0.185,,,107972,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.29,,,107936,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
AL06AD0001,15/10/2015 11:00,,0.07,,,107938,UG/L,YTTRIUM TOTAL,YTTRIUM TOTAL,P
AL06AD0001,15/10/2015 11:00,,0.8,,,107975,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL06AD0001,15/10/2015 11:00,,0.4,,,107939,UG/L,ZINC TOTAL,ZINC TOTAL,P
AL06AD0001,05/11/2015 12:45,,197,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL06AD0001,05/11/2015 12:45,,2.5,,,107941,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL06AD0001,05/11/2015 12:45,,25.1,,,107905,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL06AD0001,05/11/2015 12:45,,0.023,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.021,,,107965,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.025,,,107929,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
AL06AD0001,05/11/2015 12:45,,0.59,,,107942,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.72,,,107906,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL06AD0001,05/11/2015 12:45,,42.7,,,107944,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
AL06AD0001,05/11/2015 12:45,,46.1,,,107908,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
AL06AD0001,05/11/2015 12:45,,0.001,,,107945,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.003,,,107909,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL06AD0001,05/11/2015 12:45,<,0.001,0.001,,107946,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
AL06AD0001,05/11/2015 12:45,<,0.001,0.001,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
AL06AD0001,05/11/2015 12:45,,34.4,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
AL06AD0001,05/11/2015 12:45,,35.3,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
AL06AD0001,05/11/2015 12:45,,0.023,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.014,,,107911,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL06AD0001,05/11/2015 12:45,,48.1,,,109109,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL06AD0001,05/11/2015 12:45,,11.4,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.136,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL06AD0001,05/11/2015 12:45,,0.027,,,107948,UG/L,CERIUM DISSOLVED,CÉRIUM DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.118,,,107912,UG/L,CERIUM TOTAL,CÉRIUM TOTAL,P
AL06AD0001,05/11/2015 12:45,<,0.001,0.001,,107951,UG/L,CESIUM DISSOLVED,CÉSIUM DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.006,,,107915,UG/L,CESIUM TOTAL,CÉSIUM TOTAL,P
AL06AD0001,05/11/2015 12:45,,3.55,,,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.04,,,107950,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.1,,,107914,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
AL06AD0001,05/11/2015 12:45,,0.063,,,107949,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.09,,,107913,UG/L,COBALT TOTAL,COBALT TOTAL,P
AL06AD0001,05/11/2015 12:45,,263,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL06AD0001,05/11/2015 12:45,,0.3,,,107952,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.36,,,107916,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
AL06AD0001,05/11/2015 12:45,,0.052,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.12,,,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.002,,,107954,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
AL06AD0001,05/11/2015 12:45,,0.01,,,107918,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
AL06AD0001,05/11/2015 12:45,,154,,,107953,UG/L,IRON DISSOLVED,FER DISSOUS,P
AL06AD0001,05/11/2015 12:45,,456,,,107917,UG/L,IRON TOTAL,FER TOTAL,P
AL06AD0001,05/11/2015 12:45,,0.014,,,107955,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.06,,,107919,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
AL06AD0001,05/11/2015 12:45,,0.013,,,107961,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.051,,,107925,UG/L,LEAD TOTAL,PLOMB TOTAL,P
AL06AD0001,05/11/2015 12:45,,10.1,,,107956,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
AL06AD0001,05/11/2015 12:45,,10.9,,,107920,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
AL06AD0001,05/11/2015 12:45,,16.1,,,109111,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL06AD0001,05/11/2015 12:45,,22.5,,,107957,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
AL06AD0001,05/11/2015 12:45,,30.6,,,107921,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
AL06AD0001,05/11/2015 12:45,,0.586,,,107958,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.612,,,107922,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
AL06AD0001,05/11/2015 12:45,,0.5,,,107960,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.46,,,107924,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
AL06AD0001,05/11/2015 12:45,,0.004,,,107923,UG/L,NIOBIUM TOTAL,NIOBIUM TOTAL,P
AL06AD0001,05/11/2015 12:45,<,0.001,0.001,,107959,UG/L,"NIOBIUM, DISSOLVED","NIOBIUM, DISSOUS",P
AL06AD0001,05/11/2015 12:45,<,0.01,0.01,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL06AD0001,05/11/2015 12:45,,0.362,,,108767,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL06AD0001,05/11/2015 12:45,,8.34,,,10301,PH,PH,PH,P
AL06AD0001,05/11/2015 12:45,,8.3,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL06AD0001,05/11/2015 12:45,,0.0279,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL06AD0001,05/11/2015 12:45,,0.012,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL06AD0001,05/11/2015 12:45,<,0.001,0.001,,107963,UG/L,PLATINUM DISSOLVED,PLATINE DISSOUS,P
AL06AD0001,05/11/2015 12:45,<,0.001,0.001,,107927,UG/L,PLATINUM TOTAL,PLATINE TOTAL,P
AL06AD0001,05/11/2015 12:45,,1.72,,,109110,MG/L,POTASSIUM DISSOLVED/FILTERED,POTASSIUM DISSOUS/FILTRÉ,P
AL06AD0001,05/11/2015 12:45,<,1,1,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL06AD0001,05/11/2015 12:45,,2,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL06AD0001,05/11/2015 12:45,,0.854,,,107964,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.954,,,107928,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
AL06AD0001,05/11/2015 12:45,,0.04,,,107966,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.05,,,107930,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
AL06AD0001,05/11/2015 12:45,<,0.001,0.001,,107940,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
AL06AD0001,05/11/2015 12:45,<,0.001,0.001,,107904,UG/L,SILVER TOTAL,ARGENT TOTAL,P
AL06AD0001,05/11/2015 12:45,,17.4,,,109112,MG/L,SODIUM DISSOLVED/FILTERED,SODIUM DISSOUS/FILTRÉ,P
AL06AD0001,05/11/2015 12:45,,385,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL06AD0001,05/11/2015 12:45,,138,,,107968,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
AL06AD0001,05/11/2015 12:45,,142,,,107932,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
AL06AD0001,05/11/2015 12:45,,11.9,,,108312,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.006,,,107970,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.007,,,107934,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
AL06AD0001,05/11/2015 12:45,<,0.005,0.005,,107967,UG/L,TIN DISSOLVED,ÉTAIN DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.015,,,107931,UG/L,TIN TOTAL,ÉTAIN TOTAL,P
AL06AD0001,05/11/2015 12:45,<,0.001,0.001,,107973,UG/L,TUNGSTEN DISSOLVED,TUNGSTÈNE DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.002,,,107937,UG/L,TUNGSTEN TOTAL,TUNGSTÈNE TOTAL,P
AL06AD0001,05/11/2015 12:45,,3.52,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL06AD0001,05/11/2015 12:45,,9,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL06AD0001,05/11/2015 12:45,,0.219,,,107971,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.232,,,107935,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
AL06AD0001,05/11/2015 12:45,,0.161,,,107972,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.29,,,107936,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
AL06AD0001,05/11/2015 12:45,,0.083,,,107938,UG/L,YTTRIUM TOTAL,YTTRIUM TOTAL,P
AL06AD0001,05/11/2015 12:45,,0.9,,,107975,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
AL06AD0001,05/11/2015 12:45,,0.5,,,107939,UG/L,ZINC TOTAL,ZINC TOTAL,P
AL06AD0001,02/12/2015 10:30,,332,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL06AD0001,02/12/2015 10:30,,1.6,,,107941,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
AL06AD0001,02/12/2015 10:30,,27.1,,,107905,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
AL06AD0001,02/12/2015 10:30,,0.064,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL06AD0001,02/12/2015 10:30,,0.032,,,107965,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
AL06AD0001,02/12/2015 10:30,,0.034,,,107929,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
AL06AD0001,02/12/2015 10:30,,0.62,,,107942,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
AL06AD0001,02/12/2015 10:30,,0.86,,,107906,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
AL06AD0001,02/12/2015 10:30,,87.1,,,107944,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
AL06AD0001,02/12/2015 10:30,,94.9,,,107908,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
AL06AD0001,02/12/2015 10:30,,0.005,,,107945,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
AL06AD0001,02/12/2015 10:30,,0.005,,,107909,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
AL06AD0001,02/12/2015 10:30,<,0.001,0.001,,107946,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
AL06AD0001,02/12/2015 10:30,<,0.001,0.001,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
AL06AD0001,02/12/2015 10:30,,65.7,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
AL06AD0001,02/12/2015 10:30,,67.8,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
AL06AD0001,02/12/2015 10:30,,0.016,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
AL06AD0001,02/12/2015 10:30,,0.009,,,107911,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
AL06AD0001,02/12/2015 10:30,,79.9,,,109109,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL06AD0001,02/12/2015 10:30,,17.6,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL06AD0001,02/12/2015 10:30,,0.382,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL06AD0001,02/12/2015 10:30,,0.025,,,107948,UG/L,CERIUM DISSOLVED,CÉRIUM DISSOUS,P
AL06AD0001,02/12/2015 10:30,,0.133,,,107912,UG/L,CERIUM TOTAL,CÉRIUM TOTAL,P
